datetime,open,high,low,close,volume
2018-01-04 03:30:00,14926.96,14949.0,14710.0,14919.51,909.583365
2018-01-04 05:30:00,14919.51,15179.0,14649.99,15172.12,2002.474003
2018-01-04 07:30:00,15175.0,15280.0,15059.0,15119.97,1060.061643
2018-01-04 09:30:00,15119.97,15119.97,14730.0,14875.1,888.843951
2018-01-04 11:30:00,14890.0,15100.0,14685.0,14748.0,1951.056491
2018-01-04 13:30:00,14734.07,14800.0,13918.04,14299.01,2329.055792
2018-01-04 15:30:00,14299.01,14571.78,14214.8,14539.97,2010.496259
2018-01-04 17:30:00,14539.99,14653.4,14181.88,14518.95,1788.22705
2018-01-04 19:30:00,14518.95,14600.8,14270.01,14353.01,2172.604135
2018-01-04 21:30:00,14367.99,14648.89,14238.01,14648.89,1995.358896
2018-01-04 23:30:00,14648.0,14988.0,14630.0,14895.19,1641.25723
2018-01-05 01:30:00,14905.0,15011.0,14722.65,14797.88,1835.18606
2018-01-05 03:30:00,14797.89,15100.08,14601.0,15059.54,1655.028064
2018-01-05 05:30:00,15059.56,15100.0,14802.0,15040.0,1624.006021
2018-01-05 07:30:00,15038.04,15200.0,14642.0,14965.37,2000.968669
2018-01-05 09:30:00,14970.0,15083.63,14600.0,15000.0,1810.679609
2018-01-05 11:30:00,14999.0,15020.0,14700.0,14920.14,1623.81917
2018-01-05 13:30:00,14916.95,16111.0,14880.0,15880.39,2346.363268
2018-01-05 15:30:00,15873.5,16350.0,15826.37,16090.69,1888.961494
2018-01-05 17:30:00,16090.7,16199.0,15750.0,16093.94,2001.742545
2018-01-05 19:30:00,16071.62,16267.04,15901.01,16087.72,1779.05849
2018-01-05 21:30:00,16094.99,17118.13,16087.73,16650.0,1945.193639
2018-01-05 23:30:00,16650.0,16988.0,16310.0,16593.01,2265.921189
2018-01-06 01:30:00,16594.14,16950.0,16353.0,16799.95,2138.477349
2018-01-06 03:30:00,16799.94,17176.24,16645.24,16960.39,1826.299682
2018-01-06 05:30:00,16960.39,17099.99,16677.98,17025.03,1934.177888
2018-01-06 07:30:00,17025.03,17073.26,16288.0,16521.59,2313.535752
2018-01-06 09:30:00,16521.57,16750.0,16300.0,16642.84,1502.458519
2018-01-06 11:30:00,16637.82,16719.38,16415.21,16518.0,661.521913
2018-01-06 13:30:00,16500.18,16600.0,16340.0,16419.96,1158.58093
2018-01-06 15:30:00,16419.95,16750.01,16390.0,16529.89,1411.423933
2018-01-06 17:30:00,16505.16,16557.36,16011.21,16168.0,1818.791801
2018-01-06 19:30:00,16159.69,16639.0,16145.0,16556.22,1818.162018
2018-01-06 21:30:00,16550.04,16982.0,16501.75,16889.93,1588.409273
2018-01-06 23:30:00,16854.03,16929.99,16582.98,16770.01,1617.278348
2018-01-07 01:30:00,16770.01,16877.18,16612.18,16790.99,1267.742093
2018-01-07 03:30:00,16790.99,17143.13,16790.0,17069.79,1479.37504
2018-01-07 05:30:00,17069.79,17099.96,16792.01,16951.02,1509.639946
2018-01-07 07:30:00,16951.02,16967.97,16605.01,16740.68,1644.664657
2018-01-07 09:30:00,16727.93,16744.94,16400.0,16564.0,1474.148184
2018-01-07 11:30:00,16564.0,16749.98,16400.0,16746.99,1299.415064
2018-01-07 13:30:00,16747.0,16886.75,16579.33,16690.06,1084.300253
2018-01-07 15:30:00,16690.06,16814.72,16560.02,16607.0,391.406267
2018-01-07 17:30:00,16611.0,16649.05,16300.0,16386.0,616.903726
2018-01-07 19:30:00,16386.0,16592.0,16376.99,16439.65,596.147739
2018-01-07 21:30:00,16439.64,16474.87,15715.06,15800.01,1748.66317
2018-01-07 23:30:00,15800.01,16199.96,15610.0,16100.9,1029.792013
2018-01-08 01:30:00,16100.9,16299.95,15872.07,16198.99,531.922594
2018-01-08 03:30:00,16198.99,16500.0,16000.94,16150.03,566.121945
2018-01-08 05:30:00,16218.85,16322.3,15655.0,15850.07,1460.173438
2018-01-08 07:30:00,15850.08,16100.0,15514.99,15670.37,1713.970696
2018-01-08 09:30:00,15632.48,15899.99,15476.0,15768.71,1460.386807
2018-01-08 11:30:00,15768.71,15921.68,15639.64,15865.0,1597.04576
2018-01-08 13:30:00,15864.99,15869.97,14619.0,14650.0,2588.807658
2018-01-08 15:30:00,14650.0,15468.12,14551.0,15400.0,2315.103598
2018-01-08 17:30:00,15414.0,15499.0,14444.0,14609.88,2175.693643
2018-01-08 19:30:00,14659.88,14700.0,12812.0,14299.98,6559.955318
2018-01-08 21:30:00,14297.9,14966.51,14238.32,14699.95,2904.233769
2018-01-08 23:30:00,14739.8,15247.33,14580.22,15196.55,1240.040935
2018-01-09 01:30:00,15196.56,15270.99,14527.08,14888.97,1192.327043
2018-01-09 03:30:00,14889.3,15000.0,14392.32,14902.54,1392.871247
2018-01-09 05:30:00,14902.54,15320.0,14701.0,15240.24,1319.352468
2018-01-09 07:30:00,15242.34,15500.0,15053.22,15210.0,948.378464
2018-01-09 09:30:00,15186.53,15397.0,14670.0,14880.0,1074.078023
2018-01-09 11:30:00,14880.0,15150.0,14601.0,15062.28,1020.618741
2018-01-09 13:30:00,15062.28,15300.0,14766.0,14811.0,720.59435
2018-01-09 15:30:00,14802.01,14816.1,14170.33,14726.0,1832.724293
2018-01-09 17:30:00,14726.0,14829.98,14011.05,14041.03,1754.448043
2018-01-09 19:30:00,14072.87,14800.0,14064.13,14654.96,1752.089652
2018-01-09 21:30:00,14655.01,14998.62,14585.01,14949.98,867.462033
2018-01-09 23:30:00,14949.98,14990.0,14650.0,14717.82,691.499115
2018-01-10 01:30:00,14717.82,14861.56,14420.0,14462.81,818.837181
2018-01-10 03:30:00,14452.0,14536.36,14125.0,14400.0,1514.92189
2018-01-10 05:30:00,14401.0,14480.0,13750.0,14121.58,1799.636663
2018-01-10 07:30:00,14120.0,14300.01,13950.0,13964.05,1023.618512
2018-01-10 09:30:00,13980.0,14323.0,13866.66,14136.72,1489.889004
2018-01-10 11:30:00,14136.77,14349.99,13855.0,13979.0,1246.628883
2018-01-10 13:30:00,13978.95,13979.0,13131.31,13754.38,3262.365085
2018-01-10 15:30:00,13750.6,14128.3,13485.09,13919.08,1658.656704
2018-01-10 17:30:00,13919.09,14100.0,13639.06,13861.94,1192.883239
2018-01-10 19:30:00,13813.1,14490.0,13500.0,14399.95,2028.166418
2018-01-10 21:30:00,14399.95,14698.12,14270.97,14567.51,1441.368862
2018-01-10 23:30:00,14550.0,14735.43,14172.95,14349.98,796.803857
2018-01-11 01:30:00,14349.98,14589.99,14240.0,14515.0,610.664214
2018-01-11 03:30:00,14500.0,14955.66,14251.0,14907.09,860.320214
2018-01-11 05:30:00,14940.0,14968.68,14295.0,14427.87,1111.939525
2018-01-11 07:30:00,14377.94,14505.02,12613.0,12920.0,3868.468072
2018-01-11 09:30:00,12911.92,13613.81,11400.0,12868.84,9608.950156
2018-01-11 11:30:00,12868.84,13631.98,12780.03,13530.42,3259.475686
2018-01-11 13:30:00,13530.42,13896.7,13300.0,13425.24,1805.254508
2018-01-11 15:30:00,13425.25,13569.64,13041.0,13385.1,1874.977263
2018-01-11 17:30:00,13385.1,13942.45,13282.13,13754.95,2040.276158
2018-01-11 19:30:00,13754.95,14400.0,13680.83,13958.08,2401.217304
2018-01-11 21:30:00,13950.05,14190.0,13609.19,13650.01,1440.475253
2018-01-11 23:30:00,13650.01,13849.99,13205.58,13430.16,1349.053607
2018-01-12 01:30:00,13400.0,13655.92,13008.0,13379.51,1768.267471
2018-01-12 03:30:00,13379.51,13459.0,12511.0,13238.78,3026.368748
2018-01-12 05:30:00,13238.76,13500.0,12500.0,13392.56,2437.330647
2018-01-12 07:30:00,13392.56,13855.0,13228.01,13850.0,1734.372832
2018-01-12 09:30:00,13854.95,13880.0,13354.1,13550.0,1389.524445
2018-01-12 11:30:00,13550.0,13966.63,13517.78,13722.04,1489.943791
2018-01-12 13:30:00,13722.04,13770.0,13301.99,13476.03,1108.006136
2018-01-12 15:30:00,13496.99,14109.78,13476.03,13900.02,1324.967679
2018-01-12 17:30:00,13900.02,14059.48,13738.56,13811.74,1067.270106
2018-01-12 19:30:00,13811.74,13872.99,13358.99,13411.79,1574.423534
2018-01-12 21:30:00,13411.79,13600.0,13222.0,13520.01,1894.732935
2018-01-12 23:30:00,13520.06,13801.01,13350.0,13717.0,941.120142
2018-01-13 01:30:00,13717.0,13900.0,13625.08,13700.81,708.862558
2018-01-13 03:30:00,13714.99,13780.05,13510.0,13740.01,746.607332
2018-01-13 05:30:00,13749.95,14250.0,13706.15,14170.38,1691.623472
2018-01-13 07:30:00,14184.97,14189.01,13820.0,14066.0,1241.627265
2018-01-13 09:30:00,14065.99,14194.75,13948.42,14130.0,1046.939292
2018-01-13 11:30:00,14148.81,14320.0,13948.41,14255.09,974.030693
2018-01-13 13:30:00,14250.0,14254.0,13974.94,14171.05,848.096416
2018-01-13 15:30:00,14150.0,14249.5,13981.07,14178.0,832.583116
2018-01-13 17:30:00,14166.0,14560.0,14143.22,14527.86,1125.995654
2018-01-13 19:30:00,14520.0,14580.0,14083.55,14241.26,1441.927958
2018-01-13 21:30:00,14257.84,14357.0,14141.01,14318.0,1014.729638
2018-01-13 23:30:00,14318.0,14350.0,13923.18,14089.34,933.726896
2018-01-14 01:30:00,14086.64,14255.0,14022.0,14170.2,564.834906
2018-01-14 03:30:00,14162.0,14348.19,14142.01,14210.0,505.393222
2018-01-14 05:30:00,14210.0,14339.5,14109.77,14300.2,544.212087
2018-01-14 07:30:00,14300.2,14330.0,14088.55,14162.0,539.411089
2018-01-14 09:30:00,14165.0,14200.0,13359.07,13763.89,1967.696048
2018-01-14 11:30:00,13762.88,13887.49,13515.71,13590.0,715.0219
2018-01-14 13:30:00,13590.0,13720.0,13250.0,13411.06,1448.487065
2018-01-14 15:30:00,13411.36,13588.0,13120.0,13280.15,1515.596084
2018-01-14 17:30:00,13280.16,13426.45,12580.0,13398.01,3677.078127
2018-01-14 19:30:00,13399.08,13410.0,12569.2,12869.89,2576.487037
2018-01-14 21:30:00,12869.82,13300.0,12690.01,13270.75,1422.120507
2018-01-14 23:30:00,13280.22,13450.0,13081.0,13109.0,899.299709
2018-01-15 01:30:00,13130.52,13395.0,13100.0,13265.0,836.855702
2018-01-15 03:30:00,13250.24,13600.8,13240.81,13474.99,875.628974
2018-01-15 05:30:00,13477.98,13733.52,13423.85,13460.94,1089.784368
2018-01-15 07:30:00,13460.81,13519.89,13215.56,13368.43,1035.377764
2018-01-15 09:30:00,13367.0,13580.0,13338.21,13520.01,724.819499
2018-01-15 11:30:00,13520.03,13736.4,13251.0,13355.0,1227.580733
2018-01-15 13:30:00,13346.34,13619.0,13290.33,13532.01,1320.691299
2018-01-15 15:30:00,13532.0,13740.27,13147.79,13644.9,1766.667268
2018-01-15 17:30:00,13645.0,14200.27,13520.17,14085.48,2164.007356
2018-01-15 19:30:00,14067.03,14249.99,13900.0,13990.01,1534.869969
2018-01-15 21:30:00,13990.01,14100.0,13770.0,13825.05,1016.143404
2018-01-15 23:30:00,13801.05,13899.0,13655.21,13760.0,852.656543
2018-01-16 01:30:00,13774.97,13841.75,13556.99,13801.2,888.878236
2018-01-16 03:30:00,13801.34,13815.0,13340.64,13539.93,1030.618266
2018-01-16 05:30:00,13500.0,13542.93,12501.0,12973.76,4352.415392
2018-01-16 07:30:00,12973.76,13211.1,12644.7,12828.99,2765.601235
2018-01-16 09:30:00,12829.98,13169.0,12802.05,13055.0,1375.356437
2018-01-16 11:30:00,13055.0,13114.16,12222.0,12347.32,2011.169571
2018-01-16 13:30:00,12340.0,12488.0,10620.88,10900.01,11142.338103
2018-01-16 15:30:00,10900.02,12250.0,10900.02,12127.16,6237.922996
2018-01-16 17:30:00,12140.0,12200.0,11000.0,11288.82,4747.369956
2018-01-16 19:30:00,11286.97,12050.0,11200.0,11964.02,3352.491191
2018-01-16 21:30:00,11963.9,11988.47,10878.0,10910.88,3368.45617
2018-01-16 23:30:00,10898.21,11523.3,10575.35,11064.52,4920.016389
2018-01-17 01:30:00,11082.12,11281.13,9880.0,10049.0,6821.709347
2018-01-17 03:30:00,10040.0,11439.0,9035.0,10900.0,12306.322388
2018-01-17 05:30:00,10899.99,11488.88,10593.0,10670.68,6587.364415
2018-01-17 07:30:00,10670.63,10958.31,9777.0,10415.99,6284.470551
2018-01-17 09:30:00,10415.99,10915.92,9950.55,10539.99,4724.865708
2018-01-17 11:30:00,10534.04,11111.0,10517.0,10765.01,3525.288941
2018-01-17 13:30:00,10777.93,10799.78,9910.0,10250.0,4052.779975
2018-01-17 15:30:00,10255.01,10360.0,9587.99,9808.14,5649.564174
2018-01-17 17:30:00,9850.76,10333.01,9711.95,9720.0,3907.665157
2018-01-17 19:30:00,9722.0,9856.24,9037.94,9227.47,10113.071369
2018-01-17 21:30:00,9227.46,10349.95,9150.01,9849.99,8213.185231
2018-01-17 23:30:00,9840.01,10600.83,9620.03,10390.0,3540.583442
2018-01-18 01:30:00,10366.0,11487.0,10181.89,11419.0,7680.542833
2018-01-18 03:30:00,11419.0,11680.99,10351.02,10988.79,8052.41485
2018-01-18 05:30:00,10972.59,11500.0,10650.0,11380.01,4689.9539
2018-01-18 07:30:00,11377.78,11600.0,10902.01,10955.45,4762.053506
2018-01-18 09:30:00,10950.01,11325.06,10500.25,10800.97,4674.010789
2018-01-18 11:30:00,10789.12,11108.93,10435.33,10472.97,3522.562885
2018-01-18 13:30:00,10461.71,11235.0,10440.01,11050.24,3379.67351
2018-01-18 15:30:00,11052.29,11499.0,10898.55,11413.78,3345.989987
2018-01-18 17:30:00,11413.78,11878.82,11230.0,11380.0,5106.040858
2018-01-18 19:30:00,11371.0,11811.0,11315.0,11700.0,3351.238546
2018-01-18 21:30:00,11696.99,11700.06,10900.0,10910.33,4520.210964
2018-01-18 23:30:00,10910.33,11551.84,10888.0,11541.94,3025.687832
2018-01-19 01:30:00,11535.0,11742.95,11131.64,11324.99,2741.763051
2018-01-19 03:30:00,11324.99,11333.19,10635.3,10961.97,5345.249109
2018-01-19 05:30:00,10960.0,11435.0,10833.0,11186.05,2615.601286
2018-01-19 07:30:00,11200.0,11230.0,10360.0,10830.52,5616.131511
2018-01-19 09:30:00,10830.52,11201.0,10601.0,11120.04,3132.606898
2018-01-19 11:30:00,11105.01,11333.0,10901.11,11069.72,2355.775377
2018-01-19 13:30:00,11060.0,11580.0,10950.0,11292.75,3474.880643
2018-01-19 15:30:00,11301.34,11596.0,11247.71,11530.22,2423.534269
2018-01-19 17:30:00,11535.18,11795.0,11501.0,11570.0,3316.165045
2018-01-19 19:30:00,11570.0,11695.0,11123.0,11400.0,3104.323745
2018-01-19 21:30:00,11383.16,11700.0,11180.22,11235.93,2600.086748
2018-01-19 23:30:00,11246.0,11339.96,11003.0,11160.5,2510.509631
2018-01-20 01:30:00,11141.1,11445.7,11061.22,11230.97,1468.081019
2018-01-20 03:30:00,11245.0,11487.39,11170.0,11474.98,1511.679249
2018-01-20 05:30:00,11474.98,11650.93,11412.45,11639.94,1680.853109
2018-01-20 07:30:00,11639.0,11795.0,11545.0,11749.93,1980.568861
2018-01-20 09:30:00,11749.91,12869.0,11545.0,12751.01,6045.473961
2018-01-20 11:30:00,12769.93,12844.0,12312.96,12660.98,3853.987005
2018-01-20 13:30:00,12660.98,12835.0,12500.0,12554.55,2481.450197
2018-01-20 15:30:00,12554.6,12600.0,12300.0,12320.01,1785.077525
2018-01-20 17:30:00,12320.05,12670.0,12240.24,12451.06,1851.308412
2018-01-20 19:30:00,12451.06,12700.0,12444.0,12539.05,1621.210264
2018-01-20 21:30:00,12539.08,12985.0,12535.0,12850.0,2672.574358
2018-01-20 23:30:00,12850.0,13099.0,12680.0,12770.02,2250.284973
2018-01-21 01:30:00,12779.53,12919.0,12600.0,12875.0,1290.494121
2018-01-21 03:30:00,12892.99,12929.97,12704.0,12799.94,1255.575041
2018-01-21 05:30:00,12799.8,12799.8,12201.0,12508.95,3265.574604
2018-01-21 07:30:00,12508.96,12650.0,12330.2,12400.0,1865.050281
2018-01-21 09:30:00,12409.96,12410.0,11854.48,11938.14,4783.112135
2018-01-21 11:30:00,11962.44,12100.0,11300.0,11701.14,5195.377284
2018-01-21 13:30:00,11721.43,11990.0,11515.0,11633.23,3815.047089
2018-01-21 15:30:00,11638.5,12194.18,11600.54,12194.18,2873.364003
2018-01-21 17:30:00,12194.18,12291.35,11883.04,11995.96,2515.910017
2018-01-21 19:30:00,11995.98,12081.99,11403.0,11412.0,3326.12188
2018-01-21 21:30:00,11420.99,11440.0,11024.0,11311.43,5990.36307
2018-01-21 23:30:00,11311.45,11548.99,11100.01,11356.99,2408.202887
2018-01-22 01:30:00,11356.99,11400.0,10965.0,11238.99,3033.97327
2018-01-22 03:30:00,11238.99,11542.39,11079.0,11530.0,2307.676906
2018-01-22 05:30:00,11530.0,11770.0,11310.0,11370.38,2913.758107
2018-01-22 07:30:00,11381.01,11561.1,11149.0,11502.93,2190.215081
2018-01-22 09:30:00,11480.56,11765.0,11400.0,11470.0,2425.411156
2018-01-22 11:30:00,11470.0,11750.0,11452.0,11743.97,2066.964868
2018-01-22 13:30:00,11745.0,11926.35,11620.0,11767.0,2100.290192
2018-01-22 15:30:00,11767.0,11788.96,11231.0,11240.0,2290.113157
2018-01-22 17:30:00,11240.0,11380.0,10284.55,10519.97,7715.458866
2018-01-22 19:30:00,10519.96,10868.88,10139.97,10330.0,6394.001234
2018-01-22 21:30:00,10330.06,10750.0,10231.0,10540.0,4304.586958
2018-01-22 23:30:00,10538.0,10650.0,10320.0,10540.71,2476.295342
2018-01-23 01:30:00,10507.01,10555.96,9900.24,10305.61,4849.22378
2018-01-23 03:30:00,10305.61,10849.0,10224.98,10760.05,4026.28805
2018-01-23 05:30:00,10760.05,10900.07,10502.0,10567.9,2825.035734
2018-01-23 07:30:00,10558.2,10998.0,10527.09,10835.0,2206.499733
2018-01-23 09:30:00,10830.82,10941.54,10233.01,10363.27,3518.00414
2018-01-23 11:30:00,10363.76,10550.0,10108.4,10250.0,2888.767929
2018-01-23 13:30:00,10250.85,10645.06,10155.0,10373.02,2422.989561
2018-01-23 15:30:00,10379.95,10489.99,9905.0,10143.1,3395.303875
2018-01-23 17:30:00,10143.01,10400.03,9987.02,10300.13,3614.062309
2018-01-23 19:30:00,10300.4,10770.54,10228.79,10750.0,3118.160092
2018-01-23 21:30:00,10750.0,11399.0,10740.0,11129.62,5800.161029
2018-01-23 23:30:00,11129.62,11344.95,10822.0,10952.98,2841.605136
2018-01-24 01:30:00,10952.96,11152.78,10766.0,10980.35,2362.217912
2018-01-24 03:30:00,10998.93,11199.0,10678.0,10799.18,2481.115102
2018-01-24 05:30:00,10799.14,10894.08,10503.0,10563.85,2474.596216
2018-01-24 07:30:00,10557.63,10866.11,10503.01,10820.32,1730.70512
2018-01-24 09:30:00,10820.32,10823.0,10500.0,10640.98,1965.005012
2018-01-24 11:30:00,10633.07,11100.1,10630.0,10956.0,2600.202526
2018-01-24 13:30:00,10955.99,11050.2,10729.0,10990.19,1338.059832
2018-01-24 15:30:00,10995.0,11234.0,10950.0,11111.0,2767.735385
2018-01-24 17:30:00,11111.0,11398.0,11022.0,11333.77,3656.739159
2018-01-24 19:30:00,11333.7,11570.48,11040.0,11070.09,3924.922599
2018-01-24 21:30:00,11070.09,11171.4,10862.08,11124.97,2149.136608
2018-01-24 23:30:00,11124.97,11285.99,11000.0,11235.28,1677.413361
2018-01-25 01:30:00,11235.28,11320.0,11135.86,11241.11,1427.389247
2018-01-25 03:30:00,11248.93,11390.0,11057.0,11349.99,1446.682697
2018-01-25 05:30:00,11349.96,11471.61,11248.48,11359.69,1891.867968
2018-01-25 07:30:00,11379.96,11794.05,11311.0,11688.5,2613.330332
2018-01-25 09:30:00,11691.28,11691.28,11430.0,11624.99,2180.321961
2018-01-25 11:30:00,11624.99,11675.0,11430.59,11460.0,1532.067586
2018-01-25 13:30:00,11465.91,11483.98,11147.07,11373.03,1997.89689
2018-01-25 15:30:00,11373.04,11461.01,11205.0,11215.0,1273.309216
2018-01-25 17:30:00,11215.0,11293.0,11028.0,11252.35,1849.317194
2018-01-25 19:30:00,11250.0,11327.73,10959.0,10999.0,2006.197772
2018-01-25 21:30:00,10998.99,11195.0,10950.21,11056.0,1744.575593
2018-01-25 23:30:00,11050.86,11303.9,11050.86,11237.57,1449.047993
2018-01-26 01:30:00,11230.0,11395.0,11153.0,11242.58,1295.034321
2018-01-26 03:30:00,11242.98,11332.1,11111.0,11175.27,1006.987357
2018-01-26 05:30:00,11184.7,11391.0,11160.43,11280.0,1236.445101
2018-01-26 07:30:00,11280.0,11643.0,11280.0,11507.34,2140.796863
2018-01-26 09:30:00,11507.36,11555.0,11351.68,11360.0,984.843471
2018-01-26 11:30:00,11352.06,11440.0,11010.0,11010.0,2284.860443
2018-01-26 13:30:00,11010.09,11034.95,10311.15,10490.0,7975.809207
2018-01-26 15:30:00,10490.0,10687.44,10354.92,10513.97,3315.052641
2018-01-26 17:30:00,10510.0,10833.65,10410.0,10549.09,3414.198721
2018-01-26 19:30:00,10549.09,11147.85,10537.85,11147.85,4306.922366
2018-01-26 21:30:00,11147.84,11399.0,11002.05,11187.01,3690.517422
2018-01-26 23:30:00,11187.0,11220.0,10868.8,10933.0,1432.412798
2018-01-27 01:30:00,10932.99,11094.39,10821.0,10921.89,1131.242037
2018-01-27 03:30:00,10921.0,11168.0,10800.93,11089.0,1143.77089
2018-01-27 05:30:00,11089.0,11251.0,10920.0,10936.25,1359.967615
2018-01-27 07:30:00,10936.16,11196.27,10842.69,10985.0,1449.4028
2018-01-27 09:30:00,10985.0,11289.0,10963.0,11239.9,1352.551527
2018-01-27 11:30:00,11232.33,11400.0,11150.28,11243.68,1874.613142
2018-01-27 13:30:00,11243.68,11349.0,11145.01,11278.0,1103.255379
2018-01-27 15:30:00,11278.02,11343.33,10900.0,11020.0,2050.708836
2018-01-27 17:30:00,11018.0,11170.0,10968.18,11091.99,1112.953695
2018-01-27 19:30:00,11091.99,11495.0,11000.0,11464.97,2305.788195
2018-01-27 21:30:00,11452.62,11625.0,11360.0,11445.01,2555.808194
2018-01-27 23:30:00,11445.01,11540.0,11380.0,11505.17,868.189587
2018-01-28 01:30:00,11505.1,11650.0,11475.0,11561.0,1521.388581
2018-01-28 03:30:00,11560.27,11610.01,11400.0,11491.0,1306.140794
2018-01-28 05:30:00,11499.98,11620.0,11408.0,11502.68,1096.89729
2018-01-28 07:30:00,11518.0,11600.0,11444.01,11592.93,1011.46597
2018-01-28 09:30:00,11592.93,12100.03,11581.85,11905.7,2857.133026
2018-01-28 11:30:00,11905.7,12244.0,11870.0,11969.0,2250.583522
2018-01-28 13:30:00,11969.0,12067.99,11818.0,11958.01,1547.669517
2018-01-28 15:30:00,11960.0,12031.41,11820.0,12012.62,1297.201849
2018-01-28 17:30:00,12001.94,12079.9,11652.0,11850.13,1976.988353
2018-01-28 19:30:00,11850.13,11897.05,11711.0,11791.12,1177.9778
2018-01-28 21:30:00,11793.0,11925.0,11750.0,11838.0,1034.571993
2018-01-28 23:30:00,11820.08,11872.0,11754.54,11870.0,803.31739
2018-01-29 01:30:00,11870.0,11999.98,11804.8,11962.38,927.681975
2018-01-29 03:30:00,11962.38,11979.0,11838.03,11879.95,905.850839
2018-01-29 05:30:00,11879.95,11975.02,11450.0,11499.63,2372.120626
2018-01-29 07:30:00,11499.63,11662.9,11433.0,11598.98,1562.218698
2018-01-29 09:30:00,11598.98,11739.08,11578.85,11590.0,961.733127
2018-01-29 11:30:00,11590.0,11627.4,11273.0,11318.01,1895.227871
2018-01-29 13:30:00,11320.0,11483.98,11201.0,11426.89,1208.038187
2018-01-29 15:30:00,11409.09,11528.0,11139.55,11279.99,1259.420847
2018-01-29 17:30:00,11272.01,11373.12,11202.82,11359.47,906.149892
2018-01-29 19:30:00,11359.47,11445.0,11259.0,11383.91,1017.16367
2018-01-29 21:30:00,11383.91,11499.0,11340.0,11422.51,754.27424
2018-01-29 23:30:00,11425.0,11447.56,11270.01,11283.81,824.2326
2018-01-30 01:30:00,11280.83,11410.0,11267.49,11355.0,486.73792
2018-01-30 03:30:00,11354.99,11355.0,11150.0,11251.0,923.05986
2018-01-30 05:30:00,11250.11,11308.42,10920.89,10956.84,1300.357992
2018-01-30 07:30:00,10949.99,11094.84,10850.0,10995.06,1509.600439
2018-01-30 09:30:00,10993.07,11135.57,10971.0,11061.87,836.594757
2018-01-30 11:30:00,11061.0,11138.43,10929.06,11118.99,874.948413
2018-01-30 13:30:00,11119.0,11210.57,10950.07,10988.15,1015.561219
2018-01-30 15:30:00,10988.15,11060.0,10900.0,11047.34,922.905541
2018-01-30 17:30:00,11050.34,11096.0,10549.8,10620.76,2270.940683
2018-01-30 19:30:00,10620.76,10689.99,10206.25,10323.02,3788.110291
2018-01-30 21:30:00,10323.25,10521.78,10220.0,10235.0,2096.518803
2018-01-30 23:30:00,10235.0,10600.0,9900.0,10399.99,6200.928462
2018-01-31 01:30:00,10380.0,10418.0,10150.0,10340.0,2604.986567
